row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message
vle_0029,Hilliard2008,40.0,0.3,0.35,0.0721,0.019074107357347506,6.238395719741554,-0.5774910420164617,5.479343201386655e-07,-4.1962976765746725e-12,8.770165038640698e-08,0,True,converged
vle_0046,Idris2014,40.0,0.3,0.352,0.064,0.019988314708580313,6.237595752228219,-0.5054037953544289,1.6195538243835017e-07,-4.2063827426475325e-12,9.318584659467888e-08,0,True,converged
vle_0005,Aronu2011,40.0,0.3,0.353,0.0851,0.02046400074761619,6.237216422050279,-0.6189390170838256,3.98701281767444e-07,-4.211380797772144e-12,8.991460020979503e-08,0,True,converged
vle_0047,Idris2014,40.0,0.3,0.355,0.097,0.021454784682955336,6.236474321029124,-0.6552475738908465,9.685232988942971e-07,-4.2161274429300985e-12,9.207507289943351e-08,0,True,converged
vle_0030,Hilliard2008,40.0,0.3,0.36,0.0966,0.02418149781248795,6.234858495424019,-0.6014939286685667,9.270297141178441e-07,-4.215046622960171e-12,8.97296743573861e-08,0,True,converged
vle_0054,Jou1995,40.0,0.3,0.365,0.0677,0.027313916624210188,6.233572729360971,-0.394204689295214,8.629706638174639e-07,-4.216131582380112e-12,8.898144088220761e-08,0,True,converged
vle_0048,Idris2014,40.0,0.3,0.375,0.107,0.035101893135955145,6.232320186701392,-0.48405323796219735,4.0614460772303573e-07,-4.2257797010014165e-12,8.253367766997144e-08,0,True,converged
vle_0049,Idris2014,40.0,0.3,0.377,0.123,0.036954606500318024,6.232336665891749,-0.5222365292505052,3.09654133445747e-08,-4.229073184058358e-12,8.822658870144551e-08,0,True,converged
vle_0031,Hilliard2008,40.0,0.3,0.382,0.131,0.04210963308760837,6.232847542405837,-0.4928898383419168,3.310241023513072e-07,-4.2391197052616786e-12,8.672322593383797e-08,0,True,converged
vle_0032,Hilliard2008,40.0,0.3,0.386,0.12,0.046849250191178374,6.233819971471193,-0.40847860152691357,4.059285720892092e-07,-4.2494636174034394e-12,8.599590373137289e-08,0,True,converged
vle_0033,Hilliard2008,40.0,0.3,0.389,0.113,0.05082000407660951,6.2349326823264475,-0.3470437479314276,6.423322496118544e-08,-4.258525964672598e-12,8.604086332297811e-08,0,True,converged
vle_0034,Hilliard2008,40.0,0.3,0.4,0.128,0.06924256681996017,6.242652941851411,-0.26683681086215355,5.597388454958718e-07,-4.303584129211895e-12,9.575417081464366e-08,0,True,converged
vle_0006,Aronu2011,40.0,0.3,0.401,0.1835,0.07128361049822929,6.243709446595592,-0.4106463800880871,4.151787198480861e-07,-4.309469067007555e-12,8.454958688730585e-08,0,True,converged
vle_0007,Aronu2011,40.0,0.3,0.417,0.2928,0.11632919096746944,6.2724851977164215,-0.4008823646625968,8.786833838314578e-08,-4.439385606569979e-12,8.139457108313763e-08,0,True,converged
vle_0008,Aronu2011,40.0,0.3,0.421,0.3188,0.13257805807057282,6.28453774151545,-0.3810466592992463,7.114196787227911e-07,-4.483631184027371e-12,8.129941875267832e-08,0,True,converged
vle_0009,Aronu2011,40.0,0.3,0.433,0.3809,0.20108969115796702,6.340184536965948,-0.2774211655548365,2.366389599828267e-07,-4.6529685806273195e-12,8.135486240234968e-08,0,True,converged
vle_0050,Idris2014,40.0,0.3,0.436,0.445,0.2246031313100412,6.360409419705783,-0.29694420428615886,2.931204975964441e-07,-4.704997243987368e-12,7.951771507919148e-08,0,True,converged
vle_0010,Aronu2011,40.0,0.3,0.447,0.5702,0.3458195958021758,6.46937010526882,-0.21717761412336214,6.073550196106225e-08,-4.93505581164428e-12,7.868856499726462e-08,0,True,converged
vle_0051,Idris2014,40.0,0.3,0.46,0.813,0.6133444781035766,6.722080607798779,-0.12238608588857748,4.2941440625554606e-07,-5.2894025532769094e-12,7.793225620389421e-08,0,True,converged
vle_0011,Aronu2011,40.0,0.3,0.464,1.0662,0.7434915666995173,6.84763119302731,-0.1565626314327012,6.713018263493353e-08,-3.0037821667284516e-12,5.339452968655678e-08,0,True,converged
vle_0035,Hilliard2008,40.0,0.3,0.464,0.75,0.7434915711357777,6.84763119302731,-0.003785214044110742,6.601258206728744e-08,-3.003773295381818e-12,5.342808506725305e-08,0,True,converged
vle_0036,Hilliard2008,40.0,0.3,0.466,0.574,0.8211291687267078,6.922965789322607,0.15549958731926009,9.9911414164211e-07,-3.212476749111037e-12,6.014403197696083e-08,0,True,converged
vle_0055,Jou1995,40.0,0.3,0.4735,0.604,1.2147468372812706,7.308021542057787,0.30344883838488956,1.2554255324204178e-07,-3.4094449762433733e-12,7.443402338935812e-08,0,True,converged
vle_0012,Aronu2011,40.0,0.3,0.476,1.8326,1.3935363514765549,7.48397911541753,-0.11894938012350739,6.075826775031601e-07,-3.472239992328148e-12,6.094463600447853e-08,0,True,converged
vle_0013,Aronu2011,40.0,0.3,0.477,1.8278,1.473590272925366,7.56291419745268,-0.09355192687835487,4.178769454910025e-07,-3.4961054405433222e-12,6.22880342859844e-08,0,True,converged
vle_0037,Hilliard2008,40.0,0.3,0.481,0.883,1.8519714527629998,7.936837628484708,0.3216735843822476,8.080082256611831e-07,-3.5787969698150412e-12,6.174638755851447e-08,0,True,converged
vle_0014,Aronu2011,40.0,0.3,0.485,2.3193,2.3451167999480584,8.425593752410453,0.004807549896564806,6.09949406538135e-08,-3.628805389450972e-12,5.970610317262981e-08,0,True,converged
vle_0015,Aronu2011,40.0,0.3,0.489,2.8577,2.9880898539289715,9.06426403447557,0.019377018057476516,4.032688458721623e-07,-3.6191442131815107e-12,6.065470969929265e-08,0,True,converged
vle_0038,Hilliard2008,40.0,0.3,0.491,1.1,3.3788577204027717,9.45291740433135,0.4873772193882242,1.384359284983816e-07,-3.5858615746315075e-12,6.08061654361336e-08,0,True,converged
vle_0039,Hilliard2008,40.0,0.3,0.501,1.87,6.280219396011138,12.34395819061481,0.5261332093046222,1.2481240785344738e-07,-1.3563382079164238e-13,8.697002584767688e-08,0,True,converged
vle_0056,Jou1995,40.0,0.3,0.513,2.57,12.793618989013538,18.845319235476165,0.697060289375643,2.9973932846871776e-07,-2.5831849408688154e-12,5.308596229269824e-08,0,True,converged
vle_0016,Aronu2011,40.0,0.3,0.516,8.5583,15.103030856017266,21.15177601796081,0.24667660363548932,9.27277749473987e-07,-5.0133180811739024e-12,9.921930654854805e-08,0,True,converged
vle_0040,Hilliard2008,40.0,0.3,0.518,3.03,16.815552596990926,22.862336716186153,0.7442685152792164,2.7303718930227205e-07,-4.917705879931608e-12,9.512072907114089e-08,0,True,converged
vle_0017,Aronu2011,40.0,0.3,0.524,11.812,22.837592428088808,28.87864950631017,0.2863268797436437,2.5096770528421075e-07,-4.660703719793245e-12,8.934958728445963e-08,0,True,converged
vle_0057,Jou1995,40.0,0.3,0.557,8.09,83.2796180773906,89.29666271836987,1.0125902032083858,1.3734156123490493e-07,-7.453467074841986e-12,9.797588162996362e-08,0,True,converged
vle_0041,Hilliard2008,40.0,0.3,0.591,28.3,199.9734551513641,205.98649385131938,0.8491859149077188,7.935110852841376e-07,-1.19466920753797e-11,5.831457272620355e-08,0,True,converged
vle_0058,Jou1995,40.0,0.3,0.609,36.1,285.4812306950865,291.5022935634676,0.8980703584047232,8.593438405313236e-07,-1.2145148203260632e-11,8.208450097413333e-08,0,True,converged
vle_0059,Jou1995,40.0,0.3,0.642,103.0,485.2514627657928,491.30667581197855,0.6731296285157735,3.153544625433824e-08,-3.66025874537162e-12,6.434539656652305e-08,0,True,converged
vle_0060,Aronu2011,60.0,0.3,0.053,0.0045,0.00021376901299078997,17.344200628467767,-1.323267761744644,5.812039556296611e-07,-2.0252050904334684e-13,7.832297299614766e-08,0,True,converged
vle_0075,Jou1995,60.0,0.3,0.0564,0.00428,0.0002456515893614007,17.33915669492576,-1.2411241906556914,4.563550728420296e-07,-2.2717766185484205e-12,5.978580475130002e-08,0,True,converged
vle_0061,Aronu2011,60.0,0.3,0.105,0.0154,0.0011326896075713314,17.267234361197254,-1.1334098049600516,6.440593800505212e-07,-1.0245671255780758e-10,5.807305925031869e-08,0,True,converged
vle_0069,Hilliard2008,60.0,0.3,0.114,0.0194,0.001422805134590861,17.253953255313736,-1.1346563061403698,4.4775695279275496e-07,-1.1591902394228275e-10,6.435957899952882e-08,0,True,converged
vle_0076,Jou1995,60.0,0.3,0.119,0.0193,0.001607876626347892,17.2465640768011,-1.0793045870778706,5.816497399280252e-07,-1.2289354112799376e-10,6.682604691832239e-08,0,True,converged
vle_0062,Aronu2011,60.0,0.3,0.162,0.0427,0.00420107007283141,17.18336117481692,-1.007067949499836,3.470220910628541e-08,-1.4376080595325958e-10,7.34496659049455e-08,0,True,converged
vle_0070,Hilliard2008,60.0,0.3,0.191,0.0589,0.007582367831859407,17.141112908041947,-0.8903104459190604,7.372268813199412e-07,-1.345537178346816e-10,7.391405176804255e-08,0,True,converged
vle_0077,Jou1995,60.0,0.3,0.206,0.0579,0.010193382425132529,17.11952980437073,-0.7543602457835353,2.3061048182171362e-08,-1.2542091300971764e-10,7.234053001070606e-08,0,True,converged
vle_0063,Aronu2011,60.0,0.3,0.244,0.1348,0.021312131151446305,17.067055927560666,-0.8010630121220929,6.892894965915275e-08,-7.690419741148769e-11,5.6285140104250786e-08,0,True,converged
vle_0071,Hilliard2008,60.0,0.3,0.291,0.209,0.05358998591117465,17.014427967486967,-0.5910626432435928,3.19187112296504e-08,-1.763186553649322e-12,5.651171619547313e-08,0,True,converged
vle_0064,Aronu2011,60.0,0.3,0.303,0.3015,0.06831818797595672,17.00606213730224,-0.6447509775668734,3.7561020338472417e-07,-1.7934575850312687e-12,5.4871904353603895e-08,0,True,converged
vle_0065,Aronu2011,60.0,0.3,0.36,0.6436,0.23588728028932512,17.054018975481192,-0.43591151229931246,7.116900975212559e-07,-2.0698157708548624e-12,6.791855611254505e-08,0,True,converged
vle_0072,Hilliard2008,60.0,0.3,0.386,0.763,0.44760834345509903,17.204865529214082,-0.2316263647394572,1.1381774100982511e-07,-2.337075650531346e-12,7.060305051709292e-08,0,True,converged
vle_0078,Jou1995,60.0,0.3,0.389,0.528,0.4840882378254851,17.234050747480932,-0.03770939207128564,2.334430848627278e-07,-2.3778911807743257e-12,7.23435569227604e-08,0,True,converged
vle_0066,Aronu2011,60.0,0.3,0.393,1.097,0.5382928860722329,17.27844681806116,-0.30918798723513147,2.061692465638032e-07,-2.436334746728209e-12,7.342354280126528e-08,0,True,converged
vle_0067,Aronu2011,60.0,0.3,0.428,2.5014,1.5056918253154579,18.156399408986793,-0.2204470529683699,2.8841576993343665e-07,-3.126818006303302e-12,7.560757353530789e-08,0,True,converged
vle_0079,Jou1995,60.0,0.3,0.438,2.01,2.105796942990458,18.730191801998785,0.02022043346011435,9.43674463016464e-07,-3.381087552166743e-12,7.529873258249609e-08,0,True,converged
vle_0073,Hilliard2008,60.0,0.3,0.485,4.86,14.123621579993017,30.63372097885466,0.4633098035538195,8.34777747815707e-07,-4.375808282237126e-12,5.430484861790319e-08,0,True,converged
vle_0068,Aronu2011,60.0,0.3,0.491,13.558,18.572250445813655,35.070213098172005,0.13666890189828776,5.8075541709001754e-08,-4.208822266436461e-12,5.405841818628687e-08,0,True,converged
vle_0080,Jou1995,60.0,0.3,0.504,11.0,33.456846174208714,49.93112258462882,0.4830923144181442,6.363398110664775e-07,-3.7123186528869235e-12,6.168084354385428e-08,0,True,converged
vle_0074,Hilliard2008,60.0,0.3,0.544,25.8,152.72271778173143,169.1683530717142,0.7722839379917014,8.169892922182953e-07,-3.024352238185712e-12,8.811513296791418e-08,0,True,converged
vle_0081,Jou1995,60.0,0.3,0.561,34.0,246.26849022474102,262.73644498653624,0.8599299308628522,2.117224724429434e-07,-3.608427734087591e-12,9.744847062620465e-08,0,True,converged
vle_0082,Jou1995,60.0,0.3,0.579,82.0,374.91558833968867,391.43520101237164,0.6601196456242995,6.839941688596696e-07,-4.243775292293308e-12,9.744414342094387e-08,0,True,converged
vle_0093,Jou1995,60.0,0.3,0.668,282.0,1417.0304409502448,1434.2463275443083,0.7011300716350246,7.01171844141868e-07,-3.7223458635059044e-11,8.780404670005737e-08,0,True,converged
vle_0083,Aronu2011,80.0,0.3,0.017,0.0056,0.00018320448555538875,41.53319195414072,-1.4852519243331819,2.3399318926919932e-07,-1.153833146107057e-12,7.558772097127076e-08,0,True,converged
vle_0094,Jou1995,80.0,0.3,0.0174,0.00296,0.00019138628899451922,41.531983953352544,-1.1893808895685436,5.530081286231336e-07,-1.9413995151068564e-14,6.609852221117762e-08,0,True,converged
vle_0095,Jou1995,80.0,0.3,0.0236,0.00484,0.00034349706317961666,41.512880250103024,-1.1489223333502674,5.171335235587549e-07,-1.5349294643467182e-12,7.498922371951267e-08,0,True,converged
vle_0084,Aronu2011,80.0,0.3,0.04,0.0219,0.0010028194901208136,41.46028073600503,-1.3392213488183333,1.108109219383202e-07,2.165112315507308e-11,7.215167840968206e-08,0,True,converged
vle_0085,Aronu2011,80.0,0.3,0.075,0.0557,0.004131785684855859,41.347245162241514,-1.1297174085358177,2.4034824797070087e-07,-1.3386057784822063e-10,7.171475857603582e-08,0,True,converged
vle_0096,Jou1995,80.0,0.3,0.0781,0.0465,0.004561287232280892,41.33729749470357,-1.0083655315003908,8.06510344730782e-07,-1.5686570621555214e-10,8.227534920024482e-08,0,True,converged
vle_0097,Jou1995,80.0,0.3,0.118,0.0992,0.013544365068260076,41.211900220897775,-0.8647530211322906,6.51289044029113e-07,-1.5604141244374928e-10,8.500333237293489e-08,0,True,converged
vle_0086,Aronu2011,80.0,0.3,0.122,0.1406,0.014907000652795425,41.1996973533866,-0.9745950502003335,6.088951121085984e-07,-1.295304575404943e-12,9.607180828652417e-08,0,True,converged
vle_0087,Aronu2011,80.0,0.3,0.155,0.2485,0.031131925726642064,41.1020957212943,-0.9021204074145492,3.3816617772686186e-07,-4.899688663286385e-12,9.596649519494349e-08,0,True,converged
vle_0098,Jou1995,80.0,0.3,0.187,0.278,0.059814549314259766,41.01719579062863,-0.6672379611210326,1.2691806539066874e-07,-2.4229304763841728e-12,5.3670852651066525e-08,0,True,converged
vle_0088,Aronu2011,80.0,0.3,0.216,0.6137,0.10520150326499333,40.95585590006125,-0.765934177619948,9.789945358967822e-07,-4.807450899533812e-12,8.137816109865526e-08,0,True,converged
vle_0089,Aronu2011,80.0,0.3,0.271,1.2538,0.30132348445760393,40.93550182108379,-0.6191952845999525,9.098870144275129e-07,-2.632959031261873e-12,6.176082223419144e-08,0,True,converged
vle_0090,Aronu2011,80.0,0.3,0.347,3.7522,1.4089419118069113,41.7023836552354,-0.42539289083373877,1.4707064011076909e-08,-2.0886664242979864e-12,6.224061976922712e-08,0,True,converged
vle_0099,Jou1995,80.0,0.3,0.348,2.67,1.440089323261354,41.72869068089551,-0.26812183079959767,1.3574567958585249e-07,-2.099727014616309e-12,6.182505529750415e-08,0,True,converged
vle_0092,Aronu2011,80.0,0.3,0.398,8.3031,4.701824816589347,44.73985998957378,-0.24697382457889774,5.828531883800281e-07,-5.864201500869501e-12,8.8975994572138e-08,0,True,converged
vle_0091,Aronu2011,80.0,0.3,0.4,7.9387,4.952064037703267,44.97999797606832,-0.2049631383208873,1.8791565725706505e-07,-3.021407060053e-12,5.24769490084509e-08,0,True,converged
vle_0100,Jou1995,80.0,0.3,0.46,16.0,29.40513271701898,69.16579835119234,0.26430316122968905,1.7556149423114675e-08,-2.0870290957407793e-12,5.485948761929649e-08,0,True,converged
vle_0101,Jou1995,80.0,0.3,0.517,56.0,199.33715936027536,239.07133835118822,0.5514002380808192,2.787556363514909e-07,-5.460650355040291e-12,8.656538241780254e-08,0,True,converged
vle_0102,Jou1995,80.0,0.3,0.5785,235.0,852.899933600698,893.4235799334909,0.5598302183280135,1.096983952564301e-07,-3.102290552653704e-11,6.199766744430235e-08,0,True,converged
vle_0103,Jou1995,80.0,0.3,0.64,558.0,2004.538399890379,2046.9940873866956,0.5553801812801722,9.727983130147777e-08,-7.035259741635747e-11,7.449373029544404e-08,0,True,converged
vle_0104,Jou1995,80.0,0.3,0.689,958.0,3187.5836370096454,3232.401737940773,0.522096079693738,7.381096889247374e-07,-5.809491619258168e-11,6.813126063320851e-08,0,True,converged
vle_0105,Jou1995,100.0,0.3,0.0117,0.00724,0.0006586493397413464,89.47451498549056,-1.041084305392477,8.79019517591173e-08,-4.479196690203996e-13,3.0768461556363036e-08,0,True,converged
vle_0106,Jou1995,100.0,0.3,0.0566,0.136,0.015713397426238437,89.19625293137962,-0.937268813467236,1.4009355497890397e-07,1.3405283489292341e-10,5.357404830874657e-08,0,True,converged
vle_0107,Jou1995,100.0,0.3,0.188,1.43,0.44227038808071667,88.70211017783595,-0.5096481750198529,5.549987583258753e-07,-2.2381052250687312e-12,9.232848441342867e-08,0,True,converged
vle_0120,Xu2011,100.0,0.3,0.315,16.0,4.969420154833344,92.20946051487832,-0.5078142656021474,9.688659292628188e-07,-2.508408362411076e-12,9.713496851304626e-08,0,True,converged
vle_0122,Xu2011,100.0,0.3,0.315,12.0,4.969435754980487,92.20958242262716,-0.3828741656462182,2.323094380057844e-07,-2.508408281731188e-12,9.648566745568132e-08,0,True,converged
vle_0108,Jou1995,100.0,0.3,0.381,19.0,19.931414046513733,106.63031445873581,0.0207845101316654,7.450168713063476e-07,-5.2038205097260646e-12,9.157085045785607e-08,0,True,converged
vle_0115,Xu2011,100.0,0.3,0.388,34.0,23.3956359634206,110.0452190400305,-0.162344061929516,6.056076620186701e-07,-5.566556616551699e-12,8.830581776919644e-08,0,True,converged
vle_0109,Jou1995,100.0,0.3,0.422,39.0,53.26606399644767,139.7325894070856,0.13538599950531782,1.6785471901314963e-07,-4.7188129791143785e-12,9.764884723040268e-08,0,True,converged
vle_0116,Xu2011,100.0,0.3,0.424,101.0,56.03697740367232,142.4966312160814,-0.25584667208518835,5.890691898713385e-07,-2.4477648998507594e-12,5.495624222362494e-08,0,True,converged
vle_0117,Xu2011,100.0,0.3,0.425,86.0,57.481015068305084,143.93752292626394,-0.1749740224238431,1.8080969488298848e-07,-2.493205272443274e-12,5.520616142007384e-08,0,True,converged
vle_0121,Xu2011,100.0,0.3,0.475,95.0,214.83790298110878,301.3931873562097,0.3543872993149232,2.80324063517412e-07,-2.9338126071181156e-12,6.156866660944615e-08,0,True,converged
vle_0110,Jou1995,100.0,0.3,0.477,69.0,226.4428179032586,313.01779175644043,0.5161094599631171,1.1654814002781677e-08,-3.0237663648984446e-12,6.324968282456211e-08,0,True,converged
vle_0111,Jou1995,100.0,0.3,0.481,109.0,251.39427388375847,338.01390534565644,0.3629288834084883,2.2015992318102917e-07,-3.209532921651769e-12,6.208036396060379e-08,0,True,converged
vle_0118,Xu2011,100.0,0.3,0.501,167.0,415.50841600103433,502.4779237540617,0.39586335356891944,1.5957031762603435e-07,-4.287168998200526e-12,7.907240728854958e-08,0,True,converged
vle_0119,Xu2011,100.0,0.3,0.52,233.0,640.68329214016,728.2250204340143,0.43928747750002994,7.101834889056136e-07,-6.7030113102085494e-12,7.837230597829148e-08,0,True,converged
vle_0112,Jou1995,100.0,0.3,0.571,509.0,1592.2079834661834,1682.676405141557,0.4952820148412579,7.861893065452819e-07,-2.0603577700901465e-11,6.376084726866793e-08,0,True,converged
vle_0113,Jou1995,100.0,0.3,0.589,376.0,2035.4875024209482,2127.4893710963847,0.7334805952948652,1.1300822233550889e-07,-1.3301710941918745e-11,5.529125246539479e-08,0,True,converged
vle_0114,Jou1995,100.0,0.3,0.6135,909.0,2713.544650962419,2808.054934203004,0.47497308900163365,7.787295963623819e-08,-3.528170112831285e-11,9.715302340396192e-08,0,True,converged
vle_0123,Jou1995,120.0,0.3,0.00333,0.00202,0.0004967353141879024,176.77442458180212,-0.609226333244915,1.5878743075958823e-07,-2.1920816941148336e-13,5.7621519999884185e-08,0,True,converged
vle_0124,Jou1995,120.0,0.3,0.0112,0.0221,0.0037713742397855847,176.71273623744824,-0.7678926433719208,9.942632490239633e-07,-2.682375128222267e-13,7.246661226645301e-08,0,True,converged
vle_0125,Jou1995,120.0,0.3,0.0247,0.0984,0.01728758660608588,176.5658458160334,-0.7552607296118208,2.83669335576775e-07,-5.539240873170086e-13,4.712762446956731e-08,0,True,converged
vle_0126,Jou1995,120.0,0.3,0.119,2.29,0.6465855604573745,175.99369682412015,-0.5492094806163227,1.834396567979013e-07,-1.0728653818754992e-12,8.400007445175106e-08,0,True,converged
vle_0133,Mamun2005,120.0,0.3,0.155,7.354,1.4350565423356558,176.30855686327823,-0.7096546125878501,5.818885195907342e-08,-1.158575791998951e-12,9.4752426349487e-08,0,True,converged
vle_0134,Mamun2005,120.0,0.3,0.1766,9.314,2.2209791974717112,176.80621182964754,-0.6225917427949992,2.054192362876961e-07,-1.2262857177660204e-12,9.045049509381897e-08,0,True,converged
vle_0135,Mamun2005,120.0,0.3,0.1843,9.045,2.5821988033985575,177.06399292385197,-0.5444188956607583,5.785393240448355e-07,-1.2563907544072277e-12,8.050627187117243e-08,0,True,converged
vle_0136,Mamun2005,120.0,0.3,0.2085,15.51,4.096544610374699,178.25223149786547,-0.5781941092311337,5.3720805234802604e-08,-1.3729733512889185e-12,7.087112052772682e-08,0,True,converged
vle_0137,Mamun2005,120.0,0.3,0.2326,19.62,6.409135131268667,180.24020820541284,-0.4858995746264053,2.143034931734178e-07,-1.5240668144049822e-12,6.375245931167228e-08,0,True,converged
vle_0138,Mamun2005,120.0,0.3,0.2381,25.2,7.0915488478494675,180.84887509227406,-0.550659442042427,5.840209293950238e-07,-1.5633915031333233e-12,6.027756072057855e-08,0,True,converged
vle_0139,Mamun2005,120.0,0.3,0.256,27.71,9.846646555064277,183.36718633828173,-0.4493481765638978,8.12221656154577e-07,-1.906599600573299e-12,7.462770668098528e-08,0,True,converged
vle_0140,Mamun2005,120.0,0.3,0.2901,39.18,18.43296684685172,191.5270676526654,-0.32746918968338673,4.909665332758495e-07,-1.6781946536229388e-12,6.743659142216529e-08,0,True,converged
vle_0141,Mamun2005,120.0,0.3,0.2967,40.4,20.83539778354836,193.85316588918823,-0.2875795688101837,1.0362436725364077e-07,-1.8849238298826264e-12,7.344410946075186e-08,0,True,converged
vle_0142,Mamun2005,120.0,0.3,0.3004,43.49,22.322264649571967,195.29835278757628,-0.289651154903364,9.7995859960065e-07,-2.013120000636431e-12,7.743250662883838e-08,0,True,converged
vle_0143,Mamun2005,120.0,0.3,0.3125,51.82,28.008134182985188,200.8562363173367,-0.26721323024478505,4.186941948702838e-08,-2.503664016735815e-12,8.859012723405613e-08,0,True,converged
vle_0159,Xu2011,120.0,0.3,0.314,50.0,28.812307319182366,201.64539398711415,-0.23939196591450954,2.654256539003086e-07,-2.5729647923505725e-12,9.052330796066599e-08,0,True,converged
vle_0161,Xu2011,120.0,0.3,0.314,45.0,28.812288494277446,201.64539398711415,-0.193634759106014,1.5785003659729568e-07,-2.572967749977866e-12,9.038242509973315e-08,0,True,converged
vle_0144,Mamun2005,120.0,0.3,0.3191,58.57,31.73272033653398,204.5165561957616,-0.2661679197654191,4.196637721776142e-07,-2.824190755075742e-12,9.269581013882089e-08,0,True,converged
